## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\labelcats-pilot\102517_pilot2-[edd548c2-d24c-4309-bcb0-53b26fc1c5ed]\102517_pilot2-eye_data.idf
## Date:	25.10.2017 11:49:19
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6894                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	102517_pilot2                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(96;54)
## Calibration Point 1:	Position(1824;1026)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
3730529526	SMP	1	1280.45	910.92	1085.86	900.70	17.12	17.12	4.21	16.78	16.78	4.11	1274.72	915.34	1279.91	915.55	1083.01	904.98	1088.35	904.82	602.65	309.06	714.28	451.92	0	1	1	2	-1	-1	16.74	-39.46	797.92	64.47	-36.37	788.67	-0.18	0.28	-0.94	-0.09	0.26	-0.96	0	 -1	
3730562858	SMP	1	1281.52	913.18	1087.51	902.87	16.83	16.83	4.18	16.73	16.73	4.09	1275.40	916.98	1280.74	916.99	1084.21	906.29	1089.52	906.30	579.19	455.33	685.54	539.14	0	1	1	2	-1	-1	16.52	-39.76	796.09	64.33	-36.80	790.49	-0.20	0.24	-0.95	-0.11	0.22	-0.97	0	 -1	
3730596243	SMP	1	1282.25	913.61	1087.82	903.01	16.72	16.72	4.14	16.87	16.87	4.08	1275.80	917.32	1281.37	917.40	1084.49	906.47	1089.67	906.36	549.71	482.01	660.52	555.50	0	1	1	2	-1	-1	16.29	-39.63	791.60	64.59	-37.01	794.34	-0.21	0.24	-0.95	-0.11	0.22	-0.97	0	 -1	
3730629527	SMP	1	1282.32	913.90	1088.07	903.25	16.86	16.86	4.12	16.71	16.71	4.06	1275.87	917.38	1281.45	917.47	1084.54	906.49	1090.01	906.45	536.77	512.19	644.34	598.22	0	1	1	2	-1	-1	16.25	-39.58	790.22	63.88	-36.64	786.21	-0.21	0.23	-0.95	-0.12	0.21	-0.97	0	 -1	
3730662852	SMP	1	1283.12	913.77	1088.46	903.12	16.68	16.68	4.09	17.44	17.44	4.08	1276.80	917.34	1282.19	917.36	1085.43	906.30	1090.63	906.19	530.34	514.38	673.85	610.74	0	1	1	2	-1	-1	16.09	-39.69	792.84	64.29	-36.93	793.66	-0.20	0.23	-0.95	-0.10	0.21	-0.97	0	 -1	
3730696182	SMP	1	1283.21	913.39	1089.08	902.72	16.84	16.84	4.07	17.31	17.31	4.08	1276.97	917.15	1282.39	917.25	1085.56	905.59	1091.13	905.65	534.56	500.08	638.91	644.85	0	1	1	2	-1	-1	16.02	-39.58	791.49	63.43	-36.33	783.99	-0.20	0.24	-0.95	-0.11	0.19	-0.97	0	 -1	
3730729523	SMP	1	1284.25	913.03	1089.86	902.03	17.02	17.02	4.07	16.88	16.88	4.07	1277.78	916.46	1283.17	916.71	1086.51	905.47	1091.66	905.34	512.22	516.15	629.77	596.86	0	1	1	2	-1	-1	15.82	-39.44	791.77	64.18	-36.81	795.62	-0.21	0.23	-0.95	-0.12	0.22	-0.97	0	 -1	
3730762853	SMP	1	1284.09	912.81	1089.88	901.69	17.01	17.01	4.06	17.20	17.20	4.08	1277.77	916.38	1283.39	916.48	1086.56	905.24	1091.74	905.04	529.30	519.25	627.80	587.36	0	1	1	2	-1	-1	15.69	-39.14	786.48	64.17	-36.75	795.65	-0.20	0.23	-0.95	-0.11	0.22	-0.97	0	 -1	
3730796216	SMP	1	1284.07	912.88	1090.00	901.79	17.09	17.09	4.05	17.33	17.33	4.09	1277.79	916.37	1283.42	916.46	1086.63	904.87	1092.00	904.74	530.64	527.56	625.77	630.08	0	1	1	2	-1	-1	15.64	-39.03	784.32	63.78	-36.46	791.31	-0.19	0.23	-0.95	-0.11	0.20	-0.97	0	 -1	
3730829632	SMP	1	1284.64	912.71	1090.45	901.55	17.14	17.14	4.06	17.10	17.10	4.09	1278.20	916.39	1283.52	916.46	1087.03	904.82	1092.38	904.59	508.46	517.88	619.30	621.58	0	1	1	2	-1	-1	15.69	-39.32	790.04	63.77	-36.49	792.36	-0.21	0.24	-0.95	-0.11	0.21	-0.97	0	 -1	
3730862891	SMP	1	1284.87	913.03	1090.52	901.62	17.15	17.15	4.06	17.10	17.10	4.09	1278.43	916.93	1283.77	916.96	1087.28	905.23	1092.52	905.16	505.74	503.97	622.34	590.46	0	1	1	2	-1	-1	15.63	-39.43	789.72	63.98	-36.76	795.61	-0.21	0.25	-0.95	-0.11	0.23	-0.97	0	 -1	
3730896220	SMP	1	1285.35	912.56	1090.91	900.96	17.09	17.09	4.05	17.23	17.23	4.09	1278.87	916.46	1284.39	916.53	1087.55	904.49	1093.11	904.53	505.49	502.07	622.72	594.72	0	1	1	2	-1	-1	15.41	-39.12	785.65	63.32	-36.27	788.73	-0.21	0.25	-0.95	-0.11	0.23	-0.97	0	 -1	
3730929545	SMP	1	1287.18	912.16	1093.23	900.16	17.37	17.37	4.06	17.29	17.29	4.09	1280.97	915.90	1286.33	915.88	1089.57	903.49	1095.23	903.55	508.69	512.70	616.61	608.02	0	1	1	2	-1	-1	14.96	-39.08	788.05	62.46	-35.83	784.45	-0.20	0.24	-0.95	-0.12	0.22	-0.97	0	 -1	
3730962890	SMP	1	1289.71	910.90	1095.65	898.52	17.59	17.59	4.09	17.03	17.03	4.09	1283.50	914.59	1288.63	914.52	1092.26	902.21	1097.49	902.20	505.02	514.72	616.29	579.11	0	1	1	2	-1	-1	14.46	-39.04	793.94	62.67	-35.98	794.92	-0.20	0.23	-0.95	-0.11	0.23	-0.97	0	 -1	
3730996212	SMP	1	1290.42	910.61	1096.66	898.27	17.34	17.34	4.09	16.95	16.95	4.08	1284.34	914.37	1289.54	914.45	1093.18	901.66	1098.46	901.50	511.21	505.02	613.65	601.68	0	1	1	2	-1	-1	14.23	-38.99	793.57	62.35	-35.77	793.95	-0.20	0.24	-0.95	-0.12	0.21	-0.97	0	 -1	
3731029553	SMP	1	1290.59	910.74	1096.58	897.96	17.39	17.39	4.11	16.99	16.99	4.08	1284.60	914.36	1289.63	914.46	1093.47	901.47	1098.47	901.46	512.03	505.21	615.46	580.42	0	1	1	2	-1	-1	14.30	-39.29	799.86	62.93	-36.10	801.75	-0.20	0.24	-0.95	-0.11	0.23	-0.97	0	 -1	
3731062959	SMP	1	1291.07	910.89	1096.61	897.71	17.11	17.11	4.11	17.20	17.20	4.10	1284.64	914.47	1289.76	914.59	1093.51	901.45	1098.50	901.44	494.93	507.36	617.09	559.74	0	1	1	2	-1	-1	14.27	-39.29	799.09	63.17	-36.23	804.94	-0.22	0.23	-0.95	-0.11	0.24	-0.97	0	 -1	
3731096232	SMP	1	1291.26	910.64	1097.56	897.39	17.77	17.77	4.14	17.24	17.24	4.11	1285.39	914.34	1290.54	914.43	1094.27	900.83	1099.54	900.68	520.10	499.97	618.09	582.52	0	1	1	2	-1	-1	14.09	-39.29	799.89	62.40	-35.75	798.03	-0.19	0.24	-0.95	-0.11	0.22	-0.97	0	 -1	
3731129551	SMP	1	1292.63	910.20	1098.76	896.62	17.32	17.32	4.14	16.98	16.98	4.10	1286.28	913.89	1291.61	913.86	1095.31	900.25	1100.51	900.16	504.20	499.93	613.36	565.60	0	1	1	2	-1	-1	13.77	-38.96	795.86	62.29	-35.69	799.94	-0.21	0.24	-0.95	-0.12	0.23	-0.97	0	 -1	
3731162811	SMP	1	1293.53	909.69	1099.44	895.92	17.18	17.18	4.13	17.06	17.06	4.11	1286.98	913.40	1292.48	913.47	1096.27	899.41	1101.44	899.46	496.38	496.67	618.75	566.03	0	1	1	2	-1	-1	13.49	-38.64	791.46	62.18	-35.57	801.56	-0.21	0.24	-0.95	-0.10	0.23	-0.97	0	 -1	
3731196151	SMP	1	1294.40	909.55	1100.53	895.15	17.38	17.38	4.13	17.10	17.10	4.11	1288.34	913.15	1293.59	913.25	1097.48	898.55	1102.56	898.58	511.58	496.98	623.22	566.23	0	1	1	2	-1	-1	13.29	-38.90	798.06	62.10	-35.47	804.38	-0.19	0.23	-0.95	-0.10	0.22	-0.97	0	 -1	
3731229542	SMP	1	1295.65	908.58	1101.95	894.22	17.47	17.47	4.14	17.08	17.08	4.12	1289.28	912.35	1294.50	912.44	1098.49	897.53	1103.59	897.61	498.35	494.28	608.93	570.04	0	1	1	2	-1	-1	13.08	-38.76	799.38	61.89	-35.25	805.06	-0.21	0.24	-0.95	-0.12	0.22	-0.97	0	 -1	
3731262788	SMP	1	1295.46	907.55	1101.75	893.15	17.31	17.31	4.14	16.96	16.96	4.12	1289.10	911.44	1294.48	911.48	1098.49	896.53	1103.53	896.53	502.25	490.74	610.11	568.95	0	1	1	2	-1	-1	13.05	-38.35	795.70	62.08	-35.08	807.33	-0.20	0.25	-0.95	-0.11	0.22	-0.97	0	 -1	
3731296118	SMP	1	1294.40	908.17	1100.86	892.76	17.84	17.84	4.16	17.14	17.14	4.13	1287.88	911.40	1293.45	911.46	1097.49	896.42	1102.53	896.37	497.24	526.15	605.35	554.64	0	1	1	2	-1	-1	13.25	-38.10	790.80	62.43	-35.10	808.58	-0.21	0.21	-0.95	-0.12	0.23	-0.97	0	 -1	
3731329451	SMP	1	1293.19	912.02	1100.83	896.61	17.67	17.67	4.18	17.54	17.54	4.15	1286.70	913.48	1291.70	913.54	1097.26	898.34	1102.46	898.46	465.90	925.16	590.83	852.59	0	1	1	2	-1	-1	13.86	-39.33	805.18	62.27	-35.50	805.99	-0.22	0.13	-0.97	-0.12	0.14	-0.98	0	 -1	
3731362785	SMP	1	1292.64	912.60	1099.71	897.38	17.74	17.74	4.19	17.96	17.96	4.19	1285.95	913.77	1291.34	913.82	1096.18	898.45	1101.44	898.51	460.01	967.75	586.43	962.63	0	1	1	2	-1	-1	13.84	-38.93	795.51	62.47	-35.49	805.13	-0.22	0.11	-0.97	-0.12	0.10	-0.99	0	 -1	
3731396110	SMP	1	1293.18	912.09	1099.76	896.56	17.98	17.98	4.22	17.80	17.80	4.21	1286.71	913.45	1291.65	913.51	1096.40	897.65	1101.53	897.62	442.08	949.05	586.42	970.68	0	1	1	2	-1	-1	13.94	-39.52	809.28	62.59	-35.36	807.19	-0.23	0.12	-0.97	-0.12	0.10	-0.99	0	 -1	
3731429441	SMP	1	1295.01	911.72	1101.49	896.21	18.02	18.02	4.24	17.90	17.90	4.23	1288.32	912.96	1293.55	913.13	1097.93	897.33	1103.40	897.44	433.34	953.82	581.82	965.56	0	1	1	2	-1	-1	13.35	-39.01	801.11	61.62	-35.00	800.30	-0.23	0.12	-0.97	-0.12	0.10	-0.99	0	 -1	
3731462778	SMP	1	1297.06	911.32	1103.25	895.89	18.51	18.51	4.28	18.33	18.33	4.26	1290.45	912.50	1295.55	912.52	1099.81	896.72	1105.41	896.56	425.01	963.35	588.23	999.30	0	1	1	2	-1	-1	12.90	-39.09	805.65	60.63	-34.52	793.81	-0.23	0.11	-0.97	-0.11	0.08	-0.99	0	 -1	
3731496116	SMP	1	1298.23	910.82	1104.73	895.18	18.34	18.34	4.31	18.72	18.72	4.30	1291.69	912.04	1296.98	912.13	1101.16	896.30	1106.46	896.41	438.31	962.59	572.59	969.88	0	1	1	2	-1	-1	12.47	-38.72	800.24	60.90	-34.78	801.27	-0.22	0.11	-0.97	-0.12	0.10	-0.99	0	 -1	
3731529444	SMP	1	1298.50	910.59	1104.56	894.62	18.81	18.81	4.34	18.58	18.58	4.34	1291.77	911.52	1297.29	911.62	1101.38	895.64	1106.51	895.60	433.02	985.46	581.87	980.58	0	1	1	2	-1	-1	12.31	-38.24	793.00	61.16	-34.76	805.13	-0.22	0.10	-0.97	-0.11	0.09	-0.99	0	 -1	
3731562784	SMP	1	1297.46	910.74	1103.90	894.97	18.59	18.59	4.36	18.61	18.61	4.37	1290.85	911.94	1296.16	912.05	1100.25	896.17	1105.52	896.06	429.72	970.12	563.73	972.67	0	1	1	2	-1	-1	12.64	-38.57	797.44	61.14	-34.72	801.30	-0.22	0.11	-0.97	-0.13	0.10	-0.99	0	 -1	
3731596102	SMP	1	1296.45	911.46	1102.45	895.41	18.76	18.76	4.38	19.03	19.03	4.41	1289.74	912.50	1295.22	912.62	1099.27	896.62	1104.45	896.54	428.71	981.43	579.23	969.72	0	1	1	2	-1	-1	12.81	-38.45	792.07	61.50	-34.89	802.60	-0.22	0.10	-0.97	-0.10	0.10	-0.99	0	 -1	
3731629427	SMP	1	1295.60	911.61	1101.68	895.65	18.89	18.89	4.40	19.21	19.21	4.45	1288.93	912.86	1294.31	912.99	1098.35	896.74	1103.53	896.65	425.60	970.35	571.45	973.92	0	1	1	2	-1	-1	13.05	-38.61	793.44	61.76	-34.94	802.96	-0.22	0.11	-0.97	-0.11	0.10	-0.99	0	 -1	
3731662753	SMP	1	1295.22	911.24	1101.51	895.17	19.14	19.14	4.42	19.09	19.09	4.48	1288.73	912.49	1294.25	912.50	1098.12	896.38	1103.45	896.47	434.77	973.14	571.95	963.74	0	1	1	2	-1	-1	13.02	-38.31	789.57	61.55	-34.73	799.70	-0.21	0.11	-0.97	-0.11	0.11	-0.99	0	 -1	
3731696077	SMP	1	1293.63	906.86	1100.07	890.50	19.21	19.21	4.46	19.08	19.08	4.50	1288.43	910.31	1293.50	910.45	1098.23	893.78	1103.39	893.69	663.42	510.00	854.53	593.75	0	1	1	2	-1	-1	13.37	-38.41	802.66	61.76	-34.16	802.54	-0.15	0.23	-0.96	-0.04	0.21	-0.98	0	 -1	
3731729405	SMP	1	1294.44	906.99	1100.81	890.58	19.47	19.47	4.51	19.23	19.23	4.52	1289.53	910.35	1294.52	910.46	1098.89	893.79	1104.26	893.69	688.46	516.73	856.39	602.31	0	1	1	2	-1	-1	13.18	-38.65	807.55	61.23	-33.98	798.21	-0.14	0.22	-0.96	-0.03	0.21	-0.98	0	 -1	
3731762744	SMP	1	1294.91	906.93	1101.46	890.27	19.74	19.74	4.54	19.10	19.10	4.54	1289.90	910.34	1295.43	910.45	1099.48	893.51	1104.56	893.57	720.46	526.01	843.16	596.07	0	1	1	2	-1	-1	12.72	-37.77	789.24	61.50	-34.14	803.18	-0.13	0.22	-0.97	-0.04	0.21	-0.98	0	 -1	
3731796069	SMP	1	1295.49	907.13	1101.79	890.42	19.73	19.73	4.58	19.59	19.59	4.56	1290.61	910.41	1295.63	910.49	1099.67	893.59	1105.34	893.52	710.14	530.05	845.42	605.76	0	1	1	2	-1	-1	12.92	-38.71	808.56	60.24	-33.51	788.35	-0.14	0.22	-0.97	-0.04	0.20	-0.98	0	 -1	
3731829410	SMP	1	1295.57	907.02	1101.95	890.37	19.96	19.96	4.62	19.02	19.02	4.55	1290.65	910.44	1295.85	910.62	1099.78	893.61	1105.38	893.50	716.85	525.07	842.41	608.39	0	1	1	2	-1	-1	12.77	-38.39	801.56	60.14	-33.47	787.22	-0.14	0.23	-0.96	-0.04	0.20	-0.98	0	 -1	
3731862736	SMP	1	1295.03	907.46	1101.40	890.50	20.21	20.21	4.66	19.38	19.38	4.57	1290.32	910.77	1295.58	910.90	1099.49	893.54	1104.70	893.65	735.79	529.56	842.88	610.27	0	1	1	2	-1	-1	12.81	-38.36	799.31	61.14	-33.97	798.69	-0.12	0.22	-0.97	-0.04	0.20	-0.98	0	 -1	
3731896066	SMP	1	1295.28	907.47	1101.45	890.25	20.03	20.03	4.69	19.31	19.31	4.58	1290.37	910.95	1295.59	911.07	1099.50	893.53	1104.63	893.60	727.58	524.55	840.19	602.41	0	1	1	2	-1	-1	12.83	-38.49	801.11	61.33	-34.06	801.17	-0.13	0.23	-0.96	-0.04	0.21	-0.98	0	 -1	
3731929399	SMP	1	1295.66	907.19	1101.40	890.04	19.96	19.96	4.72	19.58	19.58	4.60	1290.64	910.45	1295.68	910.65	1099.52	893.47	1104.94	893.37	714.01	527.32	845.61	599.04	0	1	1	2	-1	-1	12.88	-38.64	806.61	60.66	-33.67	792.90	-0.15	0.22	-0.96	-0.03	0.21	-0.98	0	 -1	
3731962752	SMP	1	1295.94	906.59	1102.01	889.44	20.43	20.43	4.75	19.56	19.56	4.62	1290.97	910.11	1296.33	910.23	1100.15	892.76	1105.41	892.55	726.38	523.01	846.21	600.67	0	1	1	2	-1	-1	12.61	-38.11	797.51	60.88	-33.68	797.59	-0.13	0.23	-0.96	-0.03	0.21	-0.98	0	 -1	
3731996058	SMP	1	1296.45	905.97	1102.88	889.01	19.85	19.85	4.76	19.88	19.88	4.64	1291.64	909.43	1296.70	909.51	1100.58	892.39	1106.04	892.27	726.08	520.94	835.53	598.15	0	1	1	2	-1	-1	12.61	-38.35	806.41	60.34	-33.37	792.20	-0.13	0.23	-0.96	-0.05	0.21	-0.98	0	 -1	
3732029453	SMP	1	1296.60	905.56	1102.58	888.54	20.11	20.11	4.77	20.07	20.07	4.66	1291.69	908.86	1296.97	908.98	1100.70	891.62	1106.33	891.53	728.34	525.53	849.95	608.61	0	1	1	2	-1	-1	12.48	-37.94	800.61	59.75	-32.89	785.25	-0.13	0.22	-0.97	-0.03	0.20	-0.98	0	 -1	
3732062699	SMP	1	1296.49	905.11	1102.59	888.00	20.40	20.40	4.80	20.02	20.02	4.68	1291.63	908.43	1296.77	908.51	1100.64	891.37	1106.12	891.30	730.28	527.25	847.43	601.15	0	1	1	2	-1	-1	12.58	-38.03	805.04	59.99	-32.94	787.88	-0.13	0.22	-0.97	-0.03	0.21	-0.98	0	 -1	
3732096030	SMP	1	1296.33	905.07	1102.49	887.86	20.35	20.35	4.83	20.09	20.09	4.70	1291.54	908.34	1296.51	908.45	1100.56	891.39	1105.88	891.15	730.84	527.73	845.36	594.81	0	1	1	2	-1	-1	12.71	-38.26	810.17	60.34	-33.09	791.94	-0.14	0.22	-0.97	-0.03	0.22	-0.98	0	 -1	
3732129371	SMP	1	1295.87	904.59	1102.00	887.72	20.35	20.35	4.84	20.06	20.06	4.71	1290.94	908.19	1296.36	908.27	1100.30	891.12	1105.49	890.98	733.53	518.90	853.76	595.06	0	1	1	2	-1	-1	12.64	-37.71	799.47	60.70	-33.19	795.66	-0.13	0.23	-0.96	-0.03	0.21	-0.98	0	 -1	
3732162700	SMP	1	1296.00	904.45	1102.19	887.33	20.63	20.63	4.86	20.34	20.34	4.75	1291.25	907.61	1296.47	907.57	1100.50	890.50	1105.55	890.52	738.50	534.34	854.00	595.35	0	1	1	2	-1	-1	12.66	-37.76	804.11	61.06	-33.27	800.69	-0.13	0.21	-0.97	-0.03	0.21	-0.98	0	 -1	
3732196033	SMP	1	1296.34	903.53	1102.77	886.56	20.51	20.51	4.88	20.51	20.51	4.77	1291.52	906.86	1296.74	906.95	1100.69	889.73	1106.09	889.76	739.45	527.74	847.56	596.05	0	1	1	2	-1	-1	12.59	-37.60	804.32	60.23	-32.68	791.10	-0.13	0.22	-0.97	-0.04	0.20	-0.98	0	 -1	
3732229366	SMP	1	1296.16	902.72	1102.46	885.94	20.37	20.37	4.89	20.34	20.34	4.79	1291.27	906.11	1296.46	906.34	1100.58	889.29	1105.81	889.11	735.59	520.16	850.82	591.77	0	1	1	2	-1	-1	12.66	-37.43	804.39	60.64	-32.73	795.78	-0.13	0.23	-0.96	-0.03	0.21	-0.98	0	 -1	
3732262696	SMP	1	1295.86	902.34	1102.31	885.19	20.26	20.26	4.88	20.36	20.36	4.81	1290.87	905.50	1296.42	905.53	1100.49	888.51	1105.49	888.53	738.86	542.74	849.73	588.55	0	1	1	2	-1	-1	12.58	-36.85	795.76	61.32	-32.90	804.05	-0.13	0.21	-0.97	-0.04	0.21	-0.98	0	 -1	
3732296024	SMP	1	1296.19	901.93	1102.44	884.99	19.95	19.95	4.86	20.13	20.13	4.82	1291.00	905.28	1296.42	905.45	1100.51	888.47	1105.68	888.35	735.70	529.50	846.18	584.80	0	1	1	2	-1	-1	12.59	-36.88	797.18	60.96	-32.69	799.75	-0.14	0.22	-0.96	-0.04	0.22	-0.98	0	 -1	
3732329360	SMP	1	1296.05	901.37	1102.48	884.73	20.06	20.06	4.85	19.70	19.70	4.80	1291.25	904.70	1296.47	904.76	1100.65	887.89	1105.98	887.87	740.23	534.72	851.02	591.91	0	1	1	2	-1	-1	12.61	-36.89	801.05	60.64	-32.42	796.24	-0.13	0.22	-0.97	-0.03	0.20	-0.98	0	 -1	
