## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\labelcats-pilot\102517_pilot4-[a42d3c23-ca5b-4c13-aa8b-409fc1b105ca]\102517_pilot4-eye_data.idf
## Date:	25.10.2017 13:17:31
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7244                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	102517_pilot4                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(96;54)
## Calibration Point 1:	Position(1824;1026)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
9022590338	SMP	1	0.00	0.00	1444.92	680.84	0.00	0.00	0.00	20.53	20.53	3.60	0.00	0.00	0.00	0.00	1439.88	687.27	1449.45	687.37	0.00	0.00	837.97	535.10	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.12	13.65	596.22	0.00	0.00	0.00	0.02	0.23	-0.97	0	 -1	
9022623666	SMP	1	0.00	0.00	1446.06	691.93	0.00	0.00	0.00	21.06	21.06	3.62	0.00	0.00	0.00	0.00	1441.09	698.18	1450.76	698.00	0.00	0.00	838.48	541.52	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.30	11.58	594.51	0.00	0.00	0.00	0.03	0.22	-0.98	0	 -1	
9022657086	SMP	1	0.00	0.00	1441.75	716.04	0.00	0.00	0.00	21.10	21.10	3.65	0.00	0.00	0.00	0.00	1440.04	718.62	1449.69	718.62	0.00	0.00	1142.08	888.02	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.08	7.70	593.70	0.00	0.00	0.00	0.15	0.09	-0.98	0	 -1	
9022690363	SMP	1	0.00	0.00	1442.64	741.01	0.00	0.00	0.00	20.87	20.87	3.66	0.00	0.00	0.00	0.00	1441.54	743.42	1451.19	743.42	0.00	0.00	1182.59	896.23	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.33	3.02	592.88	0.00	0.00	0.00	0.17	0.09	-0.98	0	 -1	
9022723637	SMP	1	0.00	0.00	1444.23	768.18	0.00	0.00	0.00	21.00	21.00	3.67	0.00	0.00	0.00	0.00	1443.04	770.57	1452.72	770.58	0.00	0.00	1183.96	899.16	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.59	-2.08	592.07	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9022757011	SMP	1	0.00	0.00	1445.12	792.35	0.00	0.00	0.00	21.07	21.07	3.69	0.00	0.00	0.00	0.00	1443.69	794.60	1453.40	794.62	0.00	0.00	1174.78	904.34	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.69	-6.58	591.21	0.00	0.00	0.00	0.16	0.10	-0.98	0	 -1	
9022790398	SMP	1	0.00	0.00	1444.53	807.91	0.00	0.00	0.00	20.69	20.69	3.68	0.00	0.00	0.00	0.00	1443.41	810.38	1453.08	810.38	0.00	0.00	1184.47	902.21	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.62	-9.53	590.80	0.00	0.00	0.00	0.17	0.11	-0.98	0	 -1	
9022823693	SMP	1	0.00	0.00	1444.21	812.74	0.00	0.00	0.00	20.68	20.68	3.68	0.00	0.00	0.00	0.00	1442.97	814.98	1452.78	815.02	0.00	0.00	1184.85	905.87	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.51	-10.38	589.55	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9022857002	SMP	1	0.00	0.00	1444.33	806.40	0.00	0.00	0.00	20.75	20.75	3.68	0.00	0.00	0.00	0.00	1443.25	808.71	1453.02	808.84	0.00	0.00	1189.50	905.88	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.54	-9.20	588.96	0.00	0.00	0.00	0.18	0.11	-0.98	0	 -1	
9022890351	SMP	1	0.00	0.00	1445.33	792.07	0.00	0.00	0.00	20.75	20.75	3.67	0.00	0.00	0.00	0.00	1444.06	794.49	1453.99	794.51	0.00	0.00	1188.20	905.52	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.65	-6.52	587.54	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9022923682	SMP	1	0.00	0.00	1445.67	772.57	0.00	0.00	0.00	20.72	20.72	3.67	0.00	0.00	0.00	0.00	1444.24	774.93	1454.20	775.02	0.00	0.00	1184.81	906.02	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.65	-2.88	586.31	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9022957050	SMP	1	0.00	0.00	1444.94	748.39	0.00	0.00	0.00	20.73	20.73	3.66	0.00	0.00	0.00	0.00	1443.52	751.11	1453.40	751.18	0.00	0.00	1182.88	901.30	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.50	1.55	585.89	0.00	0.00	0.00	0.16	0.10	-0.98	0	 -1	
9022990565	SMP	1	0.00	0.00	1443.98	723.38	0.00	0.00	0.00	20.38	20.38	3.65	0.00	0.00	0.00	0.00	1442.45	726.17	1452.38	726.21	0.00	0.00	1179.44	897.87	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.27	6.18	584.85	0.00	0.00	0.00	0.16	0.10	-0.98	0	 -1	
9023023591	SMP	1	0.00	0.00	1442.76	702.13	0.00	0.00	0.00	20.47	20.47	3.64	0.00	0.00	0.00	0.00	1441.36	704.97	1451.25	705.05	0.00	0.00	1182.42	894.51	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.05	10.10	584.46	0.00	0.00	0.00	0.16	0.09	-0.98	0	 -1	
9023056951	SMP	1	0.00	0.00	1441.65	689.69	0.00	0.00	0.00	19.91	19.91	3.61	0.00	0.00	0.00	0.00	1440.39	692.57	1450.21	692.68	0.00	0.00	1182.10	889.16	0	0	1	1	-1	-1	0.00	0.00	0.00	-18.86	12.39	584.28	0.00	0.00	0.00	0.17	0.09	-0.98	0	 -1	
9023090259	SMP	1	0.00	0.00	1441.92	689.87	0.00	0.00	0.00	19.81	19.81	3.59	0.00	0.00	0.00	0.00	1440.53	692.82	1450.25	692.84	0.00	0.00	1178.44	884.46	0	0	1	1	-1	-1	0.00	0.00	0.00	-18.88	12.36	584.43	0.00	0.00	0.00	0.16	0.09	-0.98	0	 -1	
9023123612	SMP	1	0.00	0.00	1443.62	701.24	0.00	0.00	0.00	19.65	19.65	3.56	0.00	0.00	0.00	0.00	1442.39	704.16	1452.11	704.26	0.00	0.00	1180.71	880.21	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.22	10.25	584.34	0.00	0.00	0.00	0.17	0.09	-0.98	0	 -1	
9023156986	SMP	1	0.00	0.00	1447.05	720.47	0.00	0.00	0.00	19.66	19.66	3.54	0.00	0.00	0.00	0.00	1445.79	723.31	1455.57	723.44	0.00	0.00	1179.61	878.49	0	0	1	1	-1	-1	0.00	0.00	0.00	-19.85	6.69	584.13	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9023190284	SMP	1	0.00	0.00	1452.40	746.05	0.00	0.00	0.00	19.37	19.37	3.51	0.00	0.00	0.00	0.00	1451.03	748.70	1460.74	748.94	0.00	0.00	1177.02	878.69	0	0	1	1	-1	-1	0.00	0.00	0.00	-20.82	1.98	584.33	0.00	0.00	0.00	0.17	0.10	-0.98	0	 -1	
9023223593	SMP	1	0.00	0.00	1470.28	777.01	0.00	0.00	0.00	19.41	19.41	3.49	0.00	0.00	0.00	0.00	1462.27	778.06	1472.05	778.27	0.00	0.00	568.72	1022.57	0	0	1	1	-1	-1	0.00	0.00	0.00	-22.90	-3.46	584.18	0.00	0.00	0.00	-0.08	0.05	-1.00	0	 -1	
9023256934	SMP	1	1722.46	794.20	1477.85	802.65	20.14	20.14	3.73	19.72	19.72	3.49	1709.02	794.87	1718.37	794.95	1469.07	803.27	1478.69	803.30	99.94	1071.91	498.68	1057.01	0	1	1	2	-1	-1	-70.66	-6.76	602.08	-24.17	-8.12	584.82	-0.23	0.04	-0.97	-0.11	0.04	-0.99	0	 -1	
9023290267	SMP	1	1731.51	810.65	1485.66	817.54	19.17	19.17	3.69	19.83	19.83	3.49	1717.58	811.36	1726.65	811.38	1477.03	818.02	1486.65	818.09	36.04	1071.07	503.53	1069.80	0	1	1	2	-1	-1	-72.57	-9.94	604.55	-25.67	-10.87	585.24	-0.25	0.04	-0.97	-0.10	0.04	-0.99	0	 -1	
9023323608	SMP	1	1740.05	814.11	1494.95	820.04	19.45	19.45	3.66	19.77	19.77	3.48	1726.58	814.84	1735.84	814.91	1486.07	820.78	1495.71	820.85	86.00	1069.72	491.29	1062.16	0	1	1	2	-1	-1	-74.01	-10.57	602.14	-27.36	-11.39	585.57	-0.23	0.05	-0.97	-0.11	0.05	-0.99	0	 -1	
9023356930	SMP	1	1748.69	807.58	1503.22	813.62	19.56	19.56	3.64	20.33	20.33	3.50	1735.20	808.18	1744.55	808.36	1494.39	814.32	1504.10	814.39	91.72	1071.56	490.87	1063.02	0	1	1	2	-1	-1	-75.48	-9.29	600.63	-28.92	-10.19	585.68	-0.22	0.04	-0.97	-0.10	0.05	-0.99	0	 -1	
9023390255	SMP	1	1756.22	795.85	1510.23	802.32	19.88	19.88	3.64	20.61	20.61	3.52	1742.63	796.86	1751.90	796.94	1501.22	803.25	1511.02	803.28	87.67	1062.84	485.80	1056.64	0	1	1	2	-1	-1	-76.89	-7.12	600.66	-30.18	-8.13	585.49	-0.23	0.05	-0.97	-0.11	0.05	-0.99	0	 -1	
9023423550	SMP	1	1761.20	781.29	1514.75	787.09	20.33	20.33	3.64	20.98	20.98	3.55	0.00	0.00	1757.17	782.37	1505.80	788.22	1515.58	788.25	93.74	1057.57	484.65	1047.72	0	1	1	2	-1	-1	-76.94	-4.31	593.75	-31.04	-5.34	585.62	-0.22	0.05	-0.97	-0.10	0.05	-0.99	0	 -1	
9023456929	SMP	1	1762.97	762.01	1515.95	765.78	20.81	20.81	3.66	21.19	21.19	3.58	0.00	0.00	1759.41	763.16	1506.85	767.08	1516.73	767.09	126.52	1051.27	481.22	1037.59	0	1	1	2	-1	-1	-77.45	-0.69	594.31	-31.23	-1.41	585.35	-0.20	0.05	-0.98	-0.11	0.05	-0.99	0	 -1	
9023490226	SMP	1	1762.61	738.66	1514.04	739.58	21.19	21.19	3.68	22.00	22.00	3.63	0.00	0.00	1758.59	739.91	1504.95	740.57	1514.90	740.61	106.46	1044.47	479.96	1044.30	0	1	1	2	-1	-1	-76.68	3.66	589.70	-30.85	3.51	584.81	-0.22	0.04	-0.97	-0.11	0.03	-0.99	0	 -1	
9023523566	SMP	1	1760.14	714.29	1510.32	711.63	21.13	21.13	3.69	21.97	21.97	3.67	0.00	0.00	1756.26	715.58	1501.27	712.99	1511.42	713.05	118.94	1039.67	481.93	1030.66	0	1	1	2	-1	-1	-76.24	8.21	589.59	-30.11	8.60	583.17	-0.21	0.04	-0.98	-0.10	0.04	-0.99	0	 -1	
9023556904	SMP	1	1757.71	691.47	1507.62	688.06	21.96	21.96	3.73	22.13	22.13	3.71	1744.60	692.97	1754.31	693.16	1498.40	689.31	1508.48	689.36	161.17	1022.33	478.52	1031.23	0	1	1	2	-1	-1	-75.84	12.42	589.30	-29.53	12.96	582.44	-0.19	0.04	-0.98	-0.11	0.03	-0.99	0	 -1	
9023590314	SMP	1	0.00	0.00	1507.04	673.55	0.00	0.00	0.00	22.40	22.40	3.74	0.00	0.00	0.00	0.00	1497.81	674.61	1507.95	674.65	0.00	0.00	476.94	1035.91	0	0	1	1	-1	-1	0.00	0.00	0.00	-29.36	15.64	581.03	0.00	0.00	0.00	-0.11	0.01	-0.99	0	 -1	
9023623559	SMP	1	0.00	0.00	1507.77	669.52	0.00	0.00	0.00	22.71	22.71	3.78	0.00	0.00	0.00	0.00	1498.61	670.68	1508.77	670.75	0.00	0.00	476.30	1029.69	0	0	1	1	-1	-1	0.00	0.00	0.00	-29.44	16.32	579.68	0.00	0.00	0.00	-0.10	0.02	-0.99	0	 -1	
9023656896	SMP	1	0.00	0.00	1508.20	673.92	0.00	0.00	0.00	22.84	22.84	3.82	0.00	0.00	0.00	0.00	1499.00	675.17	1509.07	675.13	0.00	0.00	473.44	1025.97	0	0	1	1	-1	-1	0.00	0.00	0.00	-29.49	15.50	579.50	0.00	0.00	0.00	-0.11	0.02	-0.99	0	 -1	
9023690208	SMP	1	0.00	0.00	1508.20	684.53	0.00	0.00	0.00	22.92	22.92	3.85	0.00	0.00	0.00	0.00	1499.02	685.90	1509.11	685.92	0.00	0.00	472.71	1019.96	0	0	1	1	-1	-1	0.00	0.00	0.00	-29.45	13.50	578.65	0.00	0.00	0.00	-0.11	0.03	-0.99	0	 -1	
9023723605	SMP	1	0.00	0.00	1507.43	702.67	0.00	0.00	0.00	23.04	23.04	3.87	0.00	0.00	0.00	0.00	1498.14	703.74	1508.31	703.84	0.00	0.00	470.66	1020.85	0	0	1	1	-1	-1	0.00	0.00	0.00	-29.24	10.20	577.40	0.00	0.00	0.00	-0.11	0.02	-0.99	0	 -1	
9023756871	SMP	1	0.00	0.00	1504.71	728.04	0.00	0.00	0.00	23.45	23.45	3.91	0.00	0.00	0.00	0.00	1495.93	729.07	1505.91	729.16	0.00	0.00	474.59	1019.83	0	0	1	1	-1	-1	0.00	0.00	0.00	-28.85	5.57	578.08	0.00	0.00	0.00	-0.09	0.03	-1.00	0	 -1	
9023790210	SMP	1	0.00	0.00	1501.82	755.52	0.00	0.00	0.00	23.34	23.34	3.93	0.00	0.00	0.00	0.00	1492.92	756.54	1503.00	756.57	0.00	0.00	475.91	1020.48	0	0	1	1	-1	-1	0.00	0.00	0.00	-28.26	0.54	577.15	0.00	0.00	0.00	-0.10	0.04	-0.99	0	 -1	
9023823539	SMP	1	1748.57	775.08	1498.88	777.94	23.08	23.08	3.80	23.57	23.57	3.96	1735.42	776.02	1745.25	776.24	1490.10	779.02	1500.19	779.05	176.28	1040.05	480.82	1021.06	0	1	1	2	-1	-1	-73.84	-3.10	586.98	-27.72	-3.57	576.69	-0.19	0.04	-0.98	-0.09	0.05	-0.99	0	 -1	
9023856872	SMP	1	1746.54	784.84	1496.56	790.26	23.15	23.15	3.86	23.32	23.32	3.97	1733.44	785.90	1743.16	786.09	1487.80	791.34	1497.87	791.31	182.43	1032.60	484.41	1020.46	0	1	1	2	-1	-1	-73.52	-4.94	587.39	-27.29	-5.82	576.46	-0.19	0.05	-0.98	-0.09	0.05	-0.99	0	 -1	
9023890171	SMP	1	0.00	0.00	1483.75	782.16	0.00	0.00	0.00	23.02	23.02	3.98	0.00	0.00	0.00	0.00	1481.57	788.44	1491.55	788.40	0.00	0.00	1085.36	577.97	0	0	1	1	-1	-1	0.00	0.00	0.00	-26.15	-5.29	576.56	0.00	0.00	0.00	0.15	0.24	-0.96	0	 -1	
9023923518	SMP	1	0.00	0.00	1481.33	772.97	0.00	0.00	0.00	23.17	23.17	3.98	0.00	0.00	0.00	0.00	1479.16	780.50	1488.99	780.46	0.00	0.00	1081.39	475.97	0	0	1	1	-1	-1	0.00	0.00	0.00	-25.72	-3.84	577.22	0.00	0.00	0.00	0.14	0.29	-0.95	0	 -1	
9023956841	SMP	1	0.00	0.00	1479.92	762.62	0.00	0.00	0.00	23.33	23.33	3.99	0.00	0.00	0.00	0.00	1477.54	770.40	1487.48	770.31	0.00	0.00	1075.03	463.27	0	0	1	1	-1	-1	0.00	0.00	0.00	-25.43	-1.99	577.10	0.00	0.00	0.00	0.14	0.29	-0.95	0	 -1	
9023990169	SMP	1	0.00	0.00	1477.04	750.48	0.00	0.00	0.00	22.98	22.98	3.99	0.00	0.00	0.00	0.00	1474.77	758.27	1484.60	758.22	0.00	0.00	1073.70	458.46	0	0	1	1	-1	-1	0.00	0.00	0.00	-24.95	0.23	577.82	0.00	0.00	0.00	0.14	0.29	-0.95	0	 -1	
9024023504	SMP	1	0.00	0.00	1472.54	736.44	0.00	0.00	0.00	23.19	23.19	4.00	0.00	0.00	0.00	0.00	1470.35	743.92	1480.14	743.98	0.00	0.00	1074.04	462.61	0	0	1	1	-1	-1	0.00	0.00	0.00	-24.17	2.85	578.60	0.00	0.00	0.00	0.14	0.28	-0.95	0	 -1	
9024056844	SMP	1	0.00	0.00	1468.47	720.00	0.00	0.00	0.00	23.24	23.24	4.01	0.00	0.00	0.00	0.00	1466.12	727.74	1475.87	727.74	0.00	0.00	1071.06	458.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-23.43	5.84	579.69	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024090162	SMP	1	0.00	0.00	1465.83	702.90	0.00	0.00	0.00	23.12	23.12	4.01	0.00	0.00	0.00	0.00	1463.77	710.57	1473.54	710.49	0.00	0.00	1074.31	457.79	0	0	1	1	-1	-1	0.00	0.00	0.00	-23.03	9.01	580.34	0.00	0.00	0.00	0.14	0.27	-0.95	0	 -1	
9024123502	SMP	1	0.00	0.00	1465.77	687.71	0.00	0.00	0.00	23.57	23.57	4.03	0.00	0.00	0.00	0.00	1463.40	695.41	1473.20	695.31	0.00	0.00	1071.30	456.82	0	0	1	1	-1	-1	0.00	0.00	0.00	-22.98	11.82	580.88	0.00	0.00	0.00	0.13	0.27	-0.95	0	 -1	
9024156834	SMP	1	0.00	0.00	1467.50	677.05	0.00	0.00	0.00	22.95	22.95	4.02	0.00	0.00	0.00	0.00	1465.07	684.99	1474.83	684.99	0.00	0.00	1068.59	450.77	0	0	1	1	-1	-1	0.00	0.00	0.00	-23.32	13.74	581.66	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024190160	SMP	1	0.00	0.00	1470.39	672.62	0.00	0.00	0.00	23.05	23.05	4.02	0.00	0.00	0.00	0.00	1467.93	680.65	1477.70	680.54	0.00	0.00	1066.28	445.78	0	0	1	1	-1	-1	0.00	0.00	0.00	-23.87	14.57	582.22	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024223494	SMP	1	0.00	0.00	1473.03	673.16	0.00	0.00	0.00	23.09	23.09	4.03	0.00	0.00	0.00	0.00	1470.65	681.41	1480.51	681.27	0.00	0.00	1066.41	436.45	0	0	1	1	-1	-1	0.00	0.00	0.00	-24.38	14.43	582.29	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024256925	SMP	1	0.00	0.00	1474.99	678.19	0.00	0.00	0.00	23.38	23.38	4.04	0.00	0.00	0.00	0.00	1472.65	686.39	1482.47	686.20	0.00	0.00	1064.83	433.23	0	0	1	1	-1	-1	0.00	0.00	0.00	-24.76	13.53	582.72	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024290128	SMP	1	0.00	0.00	1476.33	686.80	0.00	0.00	0.00	23.12	23.12	4.04	0.00	0.00	0.00	0.00	1473.86	694.73	1483.72	694.73	0.00	0.00	1062.37	433.87	0	0	1	1	-1	-1	0.00	0.00	0.00	-24.99	11.97	582.77	0.00	0.00	0.00	0.13	0.28	-0.95	0	 -1	
9024323609	SMP	1	1728.20	694.36	1477.90	696.40	23.45	23.45	3.91	23.41	23.41	4.05	0.00	0.00	1731.31	702.46	1475.38	704.12	1485.26	704.16	842.51	336.73	1060.82	435.92	0	1	1	2	-1	-1	-70.97	10.58	584.76	-25.28	10.23	582.87	0.04	0.29	-0.96	0.13	0.27	-0.95	0	 -1	
